Date,Star Rating,Total Films Reviewed,Reviews This Year,Following,Followers,Cleaned Review,Sentiment,Contains Profanity,Capital Letters,Review Length,Cluster,SVD_BERT_0,SVD_BERT_1,SVD_BERT_2,SVD_BERT_3,SVD_BERT_4,SVD_BERT_5,SVD_BERT_6,SVD_BERT_7,SVD_BERT_8,SVD_BERT_9,SVD_TFIDF_0,SVD_TFIDF_1,SVD_TFIDF_2,SVD_TFIDF_3,SVD_TFIDF_4,SVD_TFIDF_5,SVD_TFIDF_6,SVD_TFIDF_7,SVD_TFIDF_8,SVD_TFIDF_9
01 Sep 2023,1.1124255517438855,0.6255974342518179,0.9933079674006974,-0.3069930756081839,0.23948867135671342, Emma Stone ,-0.3950443923645786,-0.6476468296053026,-0.38831871514246274,12,0,3.983327,-3.217264,5.515333,1.0037276,0.6797868,-1.8500166,1.2760965,-0.0305839,-0.070308745,-1.4937409,0.3219799651476537,-0.00791113812136514,0.7098969090326135,0.17845533625290047,0.1354593770596395,-0.012342424841401014,0.13544233919079468,0.1477794034289251,-0.2139517951050505,-0.1371035716953603
07 Feb 2024,1.1124255517438855,-0.6133739307020929,1.0826985332214945,0.12477228737457506,-0.27750820092238365, pretty retard finalmente assisti grande filmeindicado 11 oscars e que pode e provavelmente vai dar best actress para emma stone poor things é umsentimento sinto que assim que eu sentei na cadeira cinema única coisa que importava era se ele era tudo isso que pessoas estavam falando e eu garanto que éyorgos é um brilhante diretoreu adoro forma como ele dirige os seus ,-0.44059740603701664,1.5440514093297317,-0.5326348779753022,369,3,7.064192,5.0863314,1.1629016,0.30588317,-0.9792005,2.3507855,2.5437064,0.48746824,-0.09687026,-0.46906957,0.1046131968753829,0.2477192757863043,0.04395333365944003,0.021416643242409373,0.010331401149597717,0.2334156971436048,-0.03890712430749677,0.01992042130042823,0.014654005588455886,-0.05955840925626386
05 Feb 2024,0.35883479748586206,1.4305757608023202,0.0696054539191273,-0.22114289112159538,0.6909850559870151, Well risk immodest thrice fucked best beautiful complex thing alive strange world human many things talk Poor Things Oscarnominated crew behind film spoke vivid inspiring detail length making film QA much testament amount ,0.03245312056137804,1.5440514093297317,-0.09968638947678385,223,1,7.8761396,-0.8557851,-1.3679575,0.7256341,0.16825181,0.65004385,-0.3980542,0.55292773,-0.7857154,-0.3692843,0.1597183522989044,-0.02833475810952568,-0.07208968263483784,0.004686206284546992,-0.05239575511772794,0.01740839574385889,-0.05114952240658951,-0.09270623476236203,-0.028037111228545894,-0.06213362088030449
07 Jan 2024,-1.1483467110301846,1.3762587347192903,0.21858973028712247,-0.2865183454168218,0.660519712894552,Seems weird remove structural complexity novel turn intoCandide woman apparently less sell Frankenstein feminist least isnt stupid big problem change however film loses ability needs implicate really need film misanthropes misanthropy bad entertains us almost ,-1.5642384099571538,1.5440514093297317,-0.316160633726043,260,1,7.2832146,-0.43293685,-1.3091626,-0.13451642,-0.05985862,0.011522301,-0.17018777,0.78348845,0.09823665,-0.1274609,0.10193201270264872,-0.02007152570641315,-0.051802075684263545,-0.0036893104845553966,0.012444918069776687,-0.0023234273282164352,0.011983716495665282,-0.009633570678556047,-0.05870194196974531,-0.03156181808582682
03 Feb 2024,-1.1483467110301846,-0.1929601488194419,0.27818344083432056,0.14273257701612077,-0.21962404904670393,completely amazed changes emma facial expressions mannerisms story progresses bella goes infant mature adult woman actress millennium,-0.12172631032995057,1.5440514093297317,-0.5326348779753022,133,1,7.272606,-1.4171368,-0.72964346,1.5848707,0.38452694,0.04220784,-0.022936672,1.0303104,-1.2302748,1.1098456,0.091657248871995,-0.009854912086277184,0.04435547647675621,0.03818611436057914,0.13226225980907239,-0.020702052324211614,0.03442467848289117,0.04567145270524868,-0.020070453516392566,-0.08407033331138518
31 Jan 2024,-0.3947559567721613,-0.8148900974701336,2.125588467797461,0.9818373090691365,0.44939488526378346,expected something really bad got expected good thing final minutes,-0.54081403611638,-0.6476468296053026,-0.5326348779753022,67,0,6.9192853,-1.7707757,0.7593399,0.95087236,0.32465369,1.334754,-0.22823144,-0.2062216,-1.0581093,0.5214128,0.07575457691415069,-0.01728016558535156,-0.03004958968452985,-0.029818721451753412,-0.016670673373750975,0.013366468972509569,-0.0035349699369291855,0.017714680820641683,-0.004303209713970683,0.017465508404566153
27 Jan 2024,1.1124255517438855,0.21930607915075465,-0.5263316515528534,-0.3123811625006476,0.01160790502509021,blessed children Frankenstein arent Cobbled together reheated leftovers sutured patched ragdoll zipper mouths gangly pilled appendagesMis shapes mistakes misfitsas Patron saint outsiders sangTender scars etched onto lips onto hearts hoping rid bitter sting least able forget Bodies big us lumbering staggering meandering gingerly Emotions enormous ,-0.3221595704886778,-0.6476468296053026,-0.02752830806036412,348,1,7.086049,-0.11025417,-1.4031266,-0.7294191,-0.2955488,-1.2196689,-0.47948995,0.99610275,0.49955276,-0.3526297,0.019640690885580566,-0.0017345825463266646,-0.013048069263646794,-0.00418717509746718,0.004109486455579005,0.003851924749483424,0.006541726289808021,-0.0032708456599088915,-0.024195669916479725,0.0016695031171632367
26 Jan 2024,1.1124255517438855,-0.46508844949542144,-0.9732844806568389,0.04071813185214112,-0.37225541793994354, risk immodest thrice fked best quite something goodness heard bizarre goddamn head feels like fked kissed physically assaulted course twohoursandtwentyminutes thank spellbinding best word use describe screenplay sharp utterly hysterical sincerely ,0.529031027847735,1.5440514093297317,-0.5326348779753022,248,1,7.188652,-0.24448875,-1.1142521,-0.60161835,0.59326583,0.11284208,-0.56042093,0.19947572,1.1345985,-1.1255771,0.08349615448693698,-0.022008338491350424,-0.0018973946943627723,-0.020078128913734238,-0.01965965794573033,-0.006286211377430731,-0.020023743563868858,-0.018545481294258072,0.030151535642269165,-0.06284555101711195
21 Jan 2024,-0.6459528748581691,-0.03218175161367355,0.03980859864552827,-0.28041184693869625,-0.12944663349301347,Einmal mehr beschert uns Yorgos Lanthimos mit Poor Things einen bizarren Ausflug fremdartige Welten inszeniert frei allen Sehgewohnheiten vorbei und trifft damit wieder meinen Sweetspot der Weirdness Diese Andersartigkeit macht es aber garnicht einfach den Film wie gewohnt zu rezensierenAuf der einen Seite wären da offensichtliche Dinge begeistert hat mich beispielsweise die Liebe zum Detail der Film ist eine visuelle Wucht aus Farben märchenhaften Sets und pompösen Kostümen Dazu liefert der Cast auch eine bemerkenswerte Performance nach ,-1.8527408298825947,-0.6476468296053026,1.3434752388516107,544,2,6.676587,3.345106,0.058120698,-3.6643233,3.3872209,0.14797091,-0.365283,-0.8311607,-1.6306794,-0.3995516,0.07611965457618616,0.0206006426646383,-0.09101241113855216,0.37941632201899644,-0.1580169930170876,-0.027971574845196717,-0.00565378927197753,0.01891621003305261,-0.0020502586409609615,-0.0016232466724603895
25 Jan 2024,1.1124255517438855,-0.1554814008221513,-0.1091756777224669,-0.3299822463493624,-0.19860296231290447,InsufferableEven see grand satire banality absurdity repulsiveness modern sexual ethics going gory details show licentious depraved become untethered sort standard quite frankly difficult reading honestly make case film would offer solution shocker marriage even grant film decency ,0.15159177170467744,1.5440514093297317,-0.38831871514246274,282,1,7.2520704,0.06228724,-1.609192,-0.16761428,-0.37529537,-0.7707335,-0.13292249,1.5687387,-0.18570897,-0.094510406,0.09247371310077938,-0.02125546836261102,-0.04952171306719156,-0.010613851344076147,-0.016996376513593224,-0.010406088675198034,-0.011870957880777836,-0.020358928538788994,-0.02681998960384121,-0.01707548833374827
22 Jan 2024,1.1124255517438855,0.28502968071122076,0.15899601973992442,1.4477272223708322,0.04847097016697044,Watched cinema 11th visit 2024First warning first half hour film gauntlet even diehard fans Yorgos Lanthimos already used violent entrances Greek director openheart surgery Killing Sacred Deer Lanthimos seems particularly fascinated cutting around body takes subject filmAnd opening even ,-1.0805087885784075,-0.6476468296053026,0.18894593618889505,288,1,6.92657,-0.509001,-1.3463913,-0.17505133,-0.5111823,0.055964887,0.20508316,-0.8722866,0.27315697,0.7889972,0.11593078766288732,-0.012404293473840011,-0.05001629466518293,-0.0024090423455564083,-0.04870780618778739,0.014723266729624812,-0.03130939190173169,-0.04372536598290415,-0.03938994618246057,-0.014539869197929045
21 Jan 2024,1.1124255517438855,-0.7980518193843944,-0.7349096384680467,0.6851333241908013,0.19775115132003912,really enjoyed weird hilarious brilliant movie Emma Stone acts magnificently throughout perfectly cast Bella Mark Ruffalo Willem Dafoe also great film wacky music well camerawork add much itI would 100 recommend faultless movie certainly deserves rave reviewsawards gather,1.6305857221085087,-0.6476468296053026,0.0446297733560556,272,1,6.9154053,-0.53022397,-0.81254065,1.3414845,0.9225153,0.008655466,1.1867985,-1.3526601,-0.16149898,0.38893354,0.24031732788770424,-0.04229242978748068,0.08718049177169905,-0.009480749367854382,-0.0017610337729392217,-0.014161592657447764,-0.0012669012287351415,0.10598723946700547,0.10036916493097718,0.14876123096776656
20 Jan 2024,-1.1483467110301846,-0.21360061873099323,-0.6455190726472495,-0.2951392844447637,-0.2312008794218399,Probably creative movie well get see year Probably iconic dance scene sincePulp Fiction Probably Emma Stones Mark Ruffalos best performances Probably Yorgos Lanthimos greatest work date Definitely audiovisual masterpiece thoughtprovoking weird fuck entertaining hell,0.7893339631188093,1.5440514093297317,0.4054201804381542,266,1,6.7286987,-0.32796615,-0.9463967,-0.6962953,-0.91820645,0.16802013,0.4704615,-1.1979115,0.4023769,0.3135363,0.20325043145955346,-0.03850433979066589,0.05546388334688425,-0.020814518610152453,-0.042084467708716794,0.000420454714905144,-0.014559994844335459,-0.010443284970121864,0.13387623462442716,0.01210433699631561
18 Jan 2024,1.1124255517438855,-0.5112579216659968,-0.49653479627925434,-0.2509569719265613,-0.6836112243449154,Mark Ruffalo dance walk graves enemies,-0.3950443923645786,-0.6476468296053026,-0.38831871514246274,38,0,5.799493,-0.9377338,1.3072253,-0.7844473,-1.282981,-0.5360203,-0.008502588,-0.79998195,-0.014181092,0.14692917,0.06223530791422194,-0.007558419281522767,0.1012258473718326,0.004642458075063874,-0.016141689609777403,-0.010890460459160735,-0.00866354682531723,-0.003217065534623262,0.013274018428962291,0.23862626819940358
12 Jan 2024,-1.1483467110301846,-0.1522223792571695,0.9039174015799003,-0.11194433010099746,-0.1967750417273567,Undoubtedly funniest Yorgos Lanthimos film one best comedies last years wonderfully bizarre coming agelike film exploring question would happen woman reborn blank slate could experience world without social conditioning would behave understanding social norms gender expectations Bella Baxter unique complex fun character lack social ,0.2882508127219915,-0.6476468296053026,-0.17184447089320357,334,1,7.687707,-0.51293683,-1.5583122,0.93808365,-0.3793909,0.2924515,-0.19619219,0.5747658,-1.0123732,0.9037981,0.2014115198552931,-0.029105352094481167,-0.07927420456815731,0.022907424735408185,0.09507069470289226,-0.026149660117246832,-0.04290154785447865,-0.1146528161911769,-0.015248004774775205,-0.054000109034801534
12 Jan 2024,-0.14355903868615352,-0.3075690738546349,0.21858973028712247,0.010544845254344317,-0.2839059229718009,one perfect films seen think moment noticed something disliked echoes many different filmic erasstyles dips uniqueness confidence films certain bella baxter one greatest characters time watching discover best things life horrible endlessly exciting moving much unpack ,0.7034339944793548,-0.6476468296053026,-0.5326348779753022,268,1,8.162407,-0.842542,-1.5893785,1.0449169,0.58114874,-0.5187003,0.5427536,0.113911465,-0.55271214,-1.0570573,0.18605037156163906,-0.03531728561220292,-0.06573177584096537,-0.0041633750924467,0.049380002976251364,-0.00914173291822919,-0.0629515717733997,-0.08357380702347121,0.06737743301528251,-0.055730999040697726
05 Jan 2024,0.8612286336578776,0.1264239645487736,0.18879287501352343,-0.2685580557752761,-0.040487831663021515,best notsmart brain come deconstruction born sexy yesterday trope wherein woman fullgrown body mind child must taught everything including sex man However feels reductive inaccurate lot wellEmma Stone excellent Bella Baxter infant growing adult body inhabits takes ,1.9737123186021972,1.5440514093297317,-0.17184447089320357,265,1,7.691169,-0.49307108,-1.1564848,0.35258794,0.528273,-0.4714892,-0.50413716,1.4656222,-0.37799305,-0.032366693,0.13972129954425946,-0.021040376206946185,-0.03901857413347587,0.02203186582883821,0.15916579595848276,-0.02880249524174712,0.057194746380677244,0.0861645135825689,-0.05876887925604092,-0.09318374390856937
17 Dec 2023,0.6100317155718699,0.5267404467807035,-0.04958196717526884,-0.2588594993688414,0.18404174692843078,posted anything online like week sorry life lot latelyAnyways another solid fiom Yorgos Lanthimos Even adaptation awkward aura Lanthimos Tony McNamara persists performances Emma Stone Bella feels genuine curiousity interesting follow film Mark Ruffalo really funny prosthetic makeup Dafoe ruledThe ,-0.36467571658295334,-0.6476468296053026,0.5497363432709936,298,1,7.0925303,0.08065307,-1.1124456,-0.11240411,-0.69411814,0.12604365,0.31575072,-0.99463934,0.6905147,-0.61159086,0.2160821895609645,-0.02405615181524561,0.06620721403366148,0.02095462421753829,0.008939917501616913,-0.006249498643001974,-0.02195160429060233,-0.014678169103660587,-0.0704059342784278,0.1358348220111503
27 Dec 2023,1.1124255517438855,-0.42109165836816725,0.9039174015799003,-0.31884686677160406,-0.34757849003504854,Letterboxd Top 250 250250 list themes like bullet list patriarchy autonomy sexual liberation capitalism medical ethics women liberation feels like disjointed bloated mess Poor Things shows connections themes perfectly truly autonomy option poverty answer Godwin Baxter make decision Bella consciousness gives right make ,0.4955635075985968,1.5440514093297317,-0.02752830806036412,320,1,7.200509,-0.1131458,-0.8395057,-0.19853926,0.1608749,-1.2946295,0.042772427,1.5187056,-0.07094203,-0.08057341,0.12329350058273589,-0.016511076055795944,-0.09199377029183997,0.013380705706212598,0.07478419173744932,-0.006429835718323298,0.01139168704947762,0.01031562721437354,-0.04460187827203797,-0.021526250013983884
26 Dec 2023,0.8612286336578776,0.16716173411104598,-0.2581599540904621,-0.21467718685063894,-0.017638824343674267,long movies annoying often get worse time theres much sometimes get better time theres enough guess life like long movie sure hope world gets better time lets socialists,-0.23307812152924356,-0.6476468296053026,-0.5326348779753022,169,1,7.699608,-1.3503652,-0.24267551,1.7314055,1.5775843,1.7828442,-0.5116839,0.14554754,-0.41042012,0.2698568,0.16754662978062235,-0.04604871779997083,-0.08521799313425209,-0.07110260065719257,-0.030298726935302337,0.0019754715439910895,-0.012764550070541163,0.07175941004440577,-0.030712775348475392,-0.01158695301566975
17 Dec 2023,-1.1483467110301846,0.6934937168556052,0.18879287501352343,-0.1787566075675475,0.2775703502222922,Yes YES,-0.3950443923645786,-0.6476468296053026,-0.24400255230962328,7,0,4.757256,-1.8616731,4.5619755,-1.0934421,-0.5989146,0.39152056,-0.5549939,0.13721795,-0.116955884,-0.4426291,0.019023894718775313,-0.005067837604258448,-0.0064018508477867615,-0.0032076401276648504,0.009531606094359019,-0.0019763122962131504,0.00270080868595903,0.024450191196107585,-0.005168049485302695,-0.04477346918952556
14 Dec 2023,0.6100317155718699,-0.6003378444421658,-0.5859253621000514,-0.26999487894659974,-0.3085828508766959,really loved much thought one funniest movies seen long time film incessant need tell exactly times compelling often felt grating point wanted yell screen ok yorgos fucking get maybe point knows know need duck dog life,0.28174323934021445,1.5440514093297317,-0.5326348779753022,218,1,7.6497545,-0.81551856,-1.2257975,0.18803966,0.4953875,0.6068677,-0.7023425,0.052973464,-0.508122,-0.083601534,0.2057510990845991,-0.049708640528173656,-0.060242809623455726,-0.05133503325467141,-0.05085004152027565,0.004445624339034196,-0.029424333739691312,-0.03135085255982813,-0.02807532593838596,0.035149020990529356
22 Oct 2023,1.1124255517438855,0.836890665714804,-0.4369410857320563,-0.3350111274489952,0.35799885598639447,Poor Things enfes Film şeyi ile bir sinema filmi nasıl olmalı gösteriyor Emma Stone olağanüstü Görsellik müzikler senaryo kostümler oyunculuklar istisnasız şey ama şey en üst düzeyde Çıkar çıkmaz hemen ikinci kez izleyebilsem dedim Tadı damağınızda kalıyorProvokatif delice zıpır ziyadesiyle müstehcen Yorgos Lanthimos kanımıza ilk zehri Dogtooth ile salıp tüm aile toplum sistem yapılarını altüst etti Alpler ile devam eden bu süreç bir noktadan sonra Lobster ile Hollywood sıçradı kariyeri bambaşka bir noktaya ,-1.8527408298825947,-0.6476468296053026,0.5497363432709936,513,2,6.1926613,2.2423115,-0.1811678,-1.4232832,0.98237586,-0.43830645,-0.28091973,-0.57623255,1.9413377,3.7829504,0.05420802889196345,0.01453399920626219,0.021582448028679837,0.021444537127341484,-0.015049203852625658,-0.0028361319242306542,-0.00567692001460903,-0.024120610698665418,-0.030299193783065555,-0.019065432889530515
14 Oct 2023,-1.1483467110301846,-0.7029970237390921,-0.4369410857320563,-0.2538306182692086,-0.6836112243449154,Absolutely hilarious delightfully unhinged Lanthimos latest creation takes unique vision wild peculiar heights exploring uncharted territories eccentricityWhile may stylistically extreme work Bella Baxter stands openhearted compassionate character hes ever brought life purehearted observer immersing full spectrum lifes experiences undergoing remarkable transformation discovering peculiar beauties might consider sinfulUnfailingly unconventional yet profoundly human ,1.0019146935901868,-0.6476468296053026,-0.09968638947678385,469,1,7.119006,0.38535628,-1.9752693,-0.06343055,-0.39287043,-1.4923489,0.3916387,0.72113097,-0.41160715,-0.41304788,0.1047384807411017,-0.013542333536839028,-0.03587970787382018,0.016602656663085538,0.07072477360106857,-0.014159968065077532,-0.02863053265559523,-0.0668385551555493,-0.0008464993136960784,0.014234845999838638
08 Feb 2024,-1.1483467110301846,-0.51723279453513,-0.3475505199112592,-0.12200209230026306,-0.2662360239781723,think encouraged flasher wickedly flamboyant joyride,-0.3950443923645786,-0.6476468296053026,-0.5326348779753022,52,1,6.6681237,-0.42598093,0.81674236,0.3765608,0.24830347,-1.7192321,1.3186328,1.532515,0.35139918,0.087551415,0.019977569002589485,-0.00582457307193643,-0.00878151153499532,-0.008961912152510205,-0.006246166644026137,0.0008606942394875092,0.0021397006600140144,0.015379124899425702,-0.010369112144873908,-0.0022057284443397305
02 Jan 2024,0.10763787939985425,-0.46291576845210025,-0.40714423045845727,-0.306633869815353,-0.371036804216245,Yorgos Lanthimos filmography cilantro rare gene makes taste like soap,0.6982279357739333,-0.6476468296053026,-0.38831871514246274,69,1,7.012328,-0.38064253,0.12746651,0.6492072,-0.7992898,0.19095138,0.16329202,-0.84301263,0.5469036,1.3265862,0.08794896278372939,-0.005627624511114746,-0.05698944289150523,-0.0071312523421118304,-0.019811107222732285,0.00910108101370751,-0.010219333731592591,-0.024203620275578378,-0.09170379214094067,0.04488630516096782
26 Dec 2023,1.1124255517438855,1.0058166168330267,2.5725412969014463,0.1991278864905743,0.4527460730039544,Im surprised thatPoor Thingsisnt rated NC17 amount full frontal nudity vulgar language bits gore sprinkled throughout nearly twoandahalf hour run Maybe theres shift rating criteria Im certain theres shift film taste year begins riff onMary Shelleys Frankensteinsoon turns original journey selfliberation wondrous womans sex mind plays blend erotic ,0.19807443871736913,1.5440514093297317,0.18894593618889505,348,1,7.353453,-0.28378403,-1.2285041,-0.02399546,0.3090709,0.3066212,-0.09253983,0.2857202,0.9097636,-0.3574668,0.07423698696652355,-0.0177711563357978,-0.02825641006429308,0.0012192684591762878,-0.01413599452592942,-0.004980159321799696,-0.005718711470607761,-0.008103995852452646,-0.014534838913625177,-0.02948349549263941
10 Dec 2023,-0.14355903868615352,0.07699547081321644,-0.40714423045845727,-0.23048224173519916,-0.06821129387716285,fucking bummer Goddammit,-2.5815890486416024,1.5440514093297317,-0.46047679655888246,24,0,4.4880433,-0.8608098,2.6887906,-0.05723965,1.181572,-0.7839283,0.37991044,0.76426256,1.4640906,0.62352335,0.02235890724081085,-0.006236805195265878,-0.007948687830546114,-0.010635268778060076,-0.005494764342771066,0.007661299954014133,0.0302295980512586,0.0023886771811689146,-0.0074707671022572406,0.0033175258416932732
08 Dec 2023,0.8612286336578776,0.654928628336654,-0.9136907701096408,-0.23407429966350832,0.25593995662664343,Early inPoor Things Emma Stones character Bella Baxter discovers masturbation Lanthimos holds feet edge bed said discovery masturbates either babybrain blind get Lanthimos Pardon pun director exposes intentions within first 15 minutes Yes making masturbatory film yes seek pleasure even ,-0.5772564470543307,1.5440514093297317,0.26110401760531476,287,1,7.4366574,-0.46986163,-0.85616314,0.74993485,0.7234839,0.06482893,-0.028531805,0.9341806,-0.0315962,0.31324536,0.14677126856380876,-0.011245608636804832,-0.03688739056883025,0.037279568665965684,0.07135878220523317,-0.011130210448432688,-0.020318547171367586,-0.04303462768937388,-0.02792325113329991,-0.022848070507359937
29 Jan 2024,-1.1483467110301846,0.4458080779169891,1.0826985332214945,-0.2937024612734401,0.1386483857206609,Bella Baxter woman are3the certainty enjoyingpoor thingsas intensively first time bound happen must say knowing completely taken film physically spiritually unusual theres something glorious beyond makes enthralled film pretty impossible encapsulate feelings single review like last time theres much ,-0.27573888036533617,-0.6476468296053026,-0.38831871514246274,300,1,7.4127207,-0.22875959,-1.5289037,0.7554325,0.61744046,0.58849704,-0.5296477,0.26704445,0.29621992,-1.1264523,0.1659168787211377,-0.03145449953782592,-0.1030658434339289,0.0017108252437532546,0.09650560499218236,-0.031113113224253638,-0.025849583450958294,-0.014876296064459772,-0.03562338801300962,-0.05567710265966197
21 Jan 2024,1.1124255517438855,0.6516696067716722,0.725136269938306,-0.2039010130657115,0.25411203604109567,Frankensteins Sexhungry DaughterI adventured found nothing Sugar ViolenceYorgosund mich verbindet eine merkwürdige wenn auch zugegeben äußerstkomplexe Beziehung auf dereinen Seitefinde ichsteht er sinnbildlich gesehen für denvulgären Wüstling der sich erst selbst die Hand scheißt nur um es danach derMona Lisains Gesicht zu werfen auf derKehrseitehingegen muss man allerdings festhalten dass wir es hierbei mit verdammtgeistreichen Exkrementenzu tun haben die sich ,-0.3950443923645786,-0.6476468296053026,0.6218944246874134,466,2,6.7307777,3.178327,0.047219545,-3.8877158,3.3166335,0.21660402,-0.6463166,-0.5859404,-1.5358922,-0.57076466,0.02953882702663485,0.03567020469864918,-0.05892887562410234,0.24997550895323095,-0.08487276695217365,-0.025551577401661,0.01022963242612598,0.04880774090445377,-0.01039975619859674,0.0022763529818541203
18 Jan 2024,-0.8971497929441768,-0.9159197659845691,-0.7647064937416457,-0.3472241244052463,-0.6836112243449154,one movies know made man woman powerless dumb childlike vulnerable lot sex yuck sexual liberation taken advantage catered towards sick man fantasy way feminist film horrific ashamed sat thru whole thing movie artistically done things never seen ,-1.638920561624212,1.5440514093297317,-0.5326348779753022,245,1,7.755578,-0.9532682,-1.4102721,0.028213143,-0.40578794,0.28354594,-0.5116091,0.8671007,-0.5607245,0.29968563,0.18037556476225833,-0.04213586992835614,-0.09882686209374922,-0.027973578426850113,-0.004119708947994701,-0.00020164318691403708,0.016204947551156836,0.07380378430663366,-0.046849523380274295,-0.07292633577189528
18 Jan 2024,-1.1483467110301846,-0.1907874677761207,-0.1091756777224669,-0.3087891045723385,-0.21840543532300544,140 minutes cinematic heaven wasMAGICAL,-0.3950443923645786,-0.6476468296053026,-0.02752830806036412,39,0,5.413207,-1.7328256,1.7112931,-1.2871375,-1.3357937,0.022962935,-0.5979209,-0.533976,0.5131785,-0.79303193,0.012403079824634882,-0.002745466320182686,-0.005019364954093027,-0.003163740413686631,-0.004800537913192982,0.001904304522857361,0.0018292815592639293,-0.0004927957677782575,-0.002687730440798351,0.0021325526390406045
15 Jan 2024,1.1124255517438855,-0.7393894312147221,0.24838658556072152,-0.3213613073214205,-0.6836112243449154,Alasdair Gray original novelist story technicality family friend also Glasgows defacto novelist virtue first also coincidentally best firmly believe written best postmodern novel latter 20th Century inLanark book put Glasgow artistic map though perhaps less Gray himselfGray wrote Glasgow even wasnt writing ,0.6543620707560301,-0.6476468296053026,0.11678785477247533,308,1,7.46941,-0.36703643,-1.046401,0.02769053,0.50841635,0.8725438,-0.36857235,-0.012154236,0.36260477,-0.0033653378,0.08436703053268668,-0.018836671891657986,-0.005493360456438675,-0.01580593714911956,-0.02231146932873103,0.002314146648725791,-0.025998738955937035,-0.02351099124231037,0.0353553623719662,-0.051676327440718775
04 Feb 2024,1.1124255517438855,0.3301128123601355,-0.8838939148360418,-0.11697321120063026,0.07375720493371472,definitive kimchi filmAt first taste may repulsed confused savoring strangeness buy multiple kimchi fridges사랑행 3,-0.5772564470543307,-0.6476468296053026,-0.46047679655888246,112,1,6.305338,-0.19935648,-0.5735297,0.52730596,0.82993954,-0.33018175,0.007998824,0.7601901,0.1464498,1.5272105,0.018432762719838493,-0.0051739690985272615,-0.0072766409207461556,-0.006231360502914821,-0.007536684580493975,0.0007787678938598667,-0.005265848075156146,-0.000637786677557561,-0.0016134309515859818,-0.01072464183818415
29 Dec 2023,0.8612286336578776,0.03462819046845316,-0.3475505199112592,-0.2994497539587347,-0.09197426148928398,sugar violence 35mm perfection,-0.3950443923645786,-0.6476468296053026,-0.5326348779753022,30,0,5.0737925,-1.6380306,2.1209848,-1.0015247,-1.1978288,-0.8042562,0.80737346,-0.53527474,-0.4165478,0.461593,0.0180543686026035,-0.000623815552747776,-0.006350036694636726,0.0039611215761426516,0.010641900989445124,0.007054186723345309,-0.00656200476354101,-0.013064524173796646,-0.03376753160715205,-0.00731443567215945
26 Dec 2023,-1.1483467110301846,0.6695942253790721,0.5165582830231128,-0.17300931488225288,0.2641655992616085,Poor Thingsis another one best gone blind say little plotExcept Yorgos Lanthimos know work idea expect one actually adapted screenplay Tony McNamara novel Alisdair Gray Even fits director usual themes rebellion social mores andor top examples target bad IfThe Favouritesaw Lanthimos coming ,-0.5991893795632821,-0.6476468296053026,0.5497363432709936,290,1,7.7078424,-0.045868248,-0.9283061,0.22793704,0.4739254,0.58645594,-0.33840215,-0.17792745,1.0094435,-1.336034,0.1617996562868144,-0.020263526008237893,-0.04626105637457757,-0.009723200545122778,-0.039858375801428335,0.013536913726201602,-0.05151219455062,-0.1137301168465355,-0.027169322765410505,-0.019326252638326616
23 Dec 2023,-1.1483467110301846,-0.20816891612269026,-0.46673794100565535,0.21313691241097996,-0.22815434511259358,Yorgos Lanthimos Emma Stone team success Favourite result wonderfully sublime appropriately horny feminist take Frankenstein taleEmma Stone shines heroine Bella Baxter brave performance surrounded delicious supporting roles Willem Defoe hilarious scene stealing Mark Ruffalo Absolute luscious production design haunting score paired Lanthimo patented eccentric direction makes best film yet top movie strong 2023,1.5738580874774635,1.5440514093297317,0.6218944246874134,412,1,6.71101,0.22440434,-1.2461021,0.009695351,-0.6966275,-0.94868344,1.1570604,-1.1796875,0.06336823,0.084623545,0.23598156847314766,-0.024314268957110034,0.10157179531118796,0.03801827070531959,0.04553287916958008,-0.011079407451774832,0.013765344112140702,-0.04908462773038448,0.06138339132071235,0.05209188213162302
05 Dec 2023,0.8612286336578776,-0.4064260613257492,-0.3773473751848582,-0.32172051311425137,-0.33935284740008353,woman plotting course freedom delightfulA sincere sex filled journey selfdiscoveryPoor Thingsis delightfully odd darkly hilarious times totally soul crushingYorgos Lanthimos continues one exciting filmmakers working right,0.5519624769073299,1.5440514093297317,-0.17184447089320357,221,1,7.133436,-0.2839817,-1.14025,-0.25263238,-0.76753324,-0.1607497,0.26164648,-0.22484565,0.8168243,-0.5576683,0.0981282208195231,-0.01870003923110946,-0.028517327349408768,-0.004045201898854456,0.022547825175817198,-0.0016142241651176652,0.006107057280943901,-0.018712812330133565,-0.04730931600156376,-0.05203157049124404
10 Nov 2023,1.1124255517438855,-0.8485666536416121,-0.7945033490152447,0.18440044898450683,-0.22693573138889506,Poor Thingsis triumphant highly sexual odyssey selfdiscovery doesnt fear grandiose substanceYorgos Lanthimoshas confirmed one innovative provocative directors generation unique filming style perfectly blends eccentric perverse atmosphere ends working fascinating formula said really think film comes absurd work visual physical terms lyrical landscapes ,0.44768636057552447,1.5440514093297317,-0.24400255230962328,353,1,7.386367,-0.013932914,-1.8112307,0.24926955,-0.8146664,-0.34082127,0.25638103,0.1986956,-0.53817844,-0.18987828,0.1185657866936571,-0.023708630501571428,-0.04768906788038838,-0.013051453156795435,-0.028866601164785687,0.006861049978224379,-0.03726236938240873,-0.05643523947557733,-0.03881549372274152,-0.030928738918417187
